x,y,date,cell,polyclass,bleu,vert,rouge,pir,pre_abs
541785,4796345,20230417,80069,hp,0.0425,0.0648,0.0547,0.0114,abs
541685,4796085,20230417,91161,eau,0.0488,0.0753,0.0643,0.0154,abs
542575,4797315,20230517,38729,hp,0.0531,0.0677,0.0596,0.076,pre
541945,4796995,20230601,52330,ht,0.0161,0.0265,0.0135,0.0235,abs
542045,4797035,20230601,50632,ht,0.015,0.0277,0.0153,0.0183,abs
542285,4796935,20230328,54926,ht,0.0449,0.0718,0.0545,0.0093,abs
541805,4796245,20230601,84341,hp,0.0186,0.0326,0.0181,0.0706,pre
541615,4797475,20230226,31801,hp,0.033,0.0603,0.0454,0.018,abs
541655,4796125,20230417,89450,eau,0.0507,0.0822,0.076,0.0153,abs
542205,4796895,20230601,56626,ht,0.016,0.0257,0.0138,0.0209,abs
542235,4796885,20230328,57056,ht,0.0458,0.0714,0.0548,0.0085,abs
542365,4797585,20230417,27179,hp,0.0426,0.0639,0.0495,0.0133,abs
541485,4797285,20230716,39901,eau,0.0487,0.0812,0.0708,0.0548,abs
541805,4796305,20230417,81779,hp,0.0489,0.0758,0.0656,0.015,abs
541685,4797035,20230626,50596,ht,0.0272,0.0487,0.0249,0.1125,pre
541685,4797075,20230626,48888,ht,0.0254,0.0425,0.0243,0.0687,pre
541615,4797495,20230226,30947,hp,0.0344,0.0641,0.0468,0.0183,abs
541965,4797055,20230226,49770,ht,0.0564,0.0833,0.0854,0.053900000000000003,abs
542075,4797005,20230328,51916,ht,0.042,0.0689,0.0527,0.0095,abs
541745,4797165,20230716,45051,eau,0.0454,0.0679,0.0502,0.0329,abs
541615,4797455,20230716,32655,hp,0.0396,0.066,0.0443,0.2098,pre
541705,4796105,20230517,90309,eau,0.0652,0.084,0.0801,0.0439,abs
541785,4796295,20230226,82204,hp,0.0437,0.0711,0.0572,0.0248,abs
542325,4797595,20230626,26748,hp,0.017,0.0428,0.0246,0.1295,pre
541745,4797165,20230328,45051,eau,0.0393,0.0645,0.0515,0.0097,abs
541645,4796065,20230626,92011,eau,0.0771,0.1098,0.1062,0.0537,abs
541665,4797035,20230226,50594,ht,0.0425,0.0717,0.0627,0.0251,abs
542375,4797565,20230517,28034,hp,0.0461,0.0591,0.049,0.0658,pre
542375,4796765,20230626,62194,eau,0.0981,0.1248,0.1066,0.1001,abs
542375,4797555,20230417,28461,hp,0.0372,0.0531,0.0395,0.0141,abs
542355,4797595,20230226,26751,hp,0.0534,0.0842,0.0757,0.041,abs
542055,4796335,20230226,80523,hp,0.0565,0.087,0.0777,0.044,abs
541705,4797175,20230328,44620,eau,0.0399,0.0658,0.0552,0.011,abs
541675,4796165,20230226,87744,eau,0.0459,0.0682,0.0637,0.0327,abs
541665,4797425,20230226,33941,hp,0.0371,0.0687,0.0502,0.0189,abs
542065,4796325,20230328,80951,hp,0.0596,0.0923,0.0797,0.0188,abs
541675,4796125,20230716,89452,eau,0.0437,0.0728,0.0701,0.0245,abs
542575,4797215,20230601,42999,hp,0.0171,0.034,0.0173,0.0472,pre
541505,4797295,20230517,39476,eau,0.0723,0.0927,0.1026,0.0602,abs
541955,4797085,20230417,48488,ht,0.0501,0.0778,0.0563,0.0122,abs
541535,4797305,20230328,39052,eau,0.0363,0.0596,0.0549,0.0137,abs
542575,4797295,20230517,39583,hp,0.0537,0.0694,0.059,0.0717,pre
541665,4797065,20230517,49313,ht,0.0728,0.0898,0.0824,0.0528,abs
541545,4797295,20230226,39480,eau,0.0402,0.0657,0.0655,0.0312,abs
541695,4796105,20230328,90308,eau,0.0369,0.0602,0.05,0.0096,abs
542005,4797025,20230226,51055,ht,0.0517,0.0791,0.0757,0.0425,abs
541645,4797055,20230517,49738,ht,0.0667,0.0789,0.0719,0.0487,abs
541795,4796325,20230226,80924,hp,0.0433,0.0683,0.0583,0.0263,abs
541695,4797395,20230626,35225,hp,0.0235,0.0529,0.0298,0.1642,pre
541635,4797455,20230601,32657,hp,0.0208,0.0333,0.0205,0.0652,pre
542235,4796975,20230517,53213,ht,0.0754,0.0964,0.0864,0.0474,abs
542005,4797055,20230328,49774,ht,0.0444,0.0693,0.0553,0.0097,abs
541665,4796175,20230716,87316,eau,0.0452,0.0725,0.0697,0.0266,abs
542535,4797275,20230417,40433,hp,0.0435,0.0647,0.0505,0.0165,abs
542015,4797015,20230601,51483,ht,0.0181,0.0301,0.0181,0.0141,abs
541675,4796075,20230716,91587,eau,0.0403,0.0703,0.0644,0.0245,abs
541635,4797485,20230226,31376,hp,0.0359,0.0653,0.0502,0.019,abs
542535,4797275,20230517,40433,hp,0.0525,0.0644,0.0527,0.0659,pre
541795,4796285,20230626,82632,hp,0.0213,0.0464,0.0257,0.1458,pre
541615,4796115,20230601,89873,eau,0.0389,0.0665,0.0616,0.0235,abs
541675,4796115,20230417,89879,eau,0.0497,0.0759,0.0689,0.0168,abs
541695,4796115,20230601,89881,eau,0.0352,0.0575,0.052,0.0155,abs
541625,4797475,20230517,31802,hp,0.028,0.0457,0.0376,0.0598,pre
542235,4796865,20230226,57910,ht,0.0513,0.0766,0.0747,0.048,abs
542005,4796365,20230226,79237,hp,0.0563,0.0867,0.0787,0.0397,abs
542425,4796735,20230601,63480,eau,0.0384,0.0591,0.0545,0.0216,abs
542435,4797525,20230517,29748,hp,0.0189,0.0357,0.0264,0.0409,pre
542075,4796335,20230601,80525,hp,0.0159,0.0335,0.0167,0.0637,pre
541685,4797075,20230517,48888,ht,0.0747,0.0906,0.0831,0.0537,abs
542265,4796945,20230716,54497,ht,0.0363,0.0572,0.0411,0.1257,pre
541485,4797295,20230226,39474,eau,0.0432,0.0698,0.0608,0.0249,abs
541795,4796275,20230716,83059,hp,0.0323,0.0575,0.0373,0.1941,pre
542035,4797015,20230601,51485,ht,0.0162,0.0272,0.0126,0.0185,abs
541615,4797475,20230417,31801,hp,0.0376,0.0565,0.0524,0.0145,abs
541565,4797325,20230716,38201,eau,0.0461,0.0743,0.0584,0.0507,abs
541715,4797045,20230328,50172,ht,0.0358,0.0532,0.0426,0.0067,abs
542545,4797285,20230328,40007,hp,0.0381,0.0626,0.049,0.011,abs
542245,4796895,20230226,56630,ht,0.0519,0.08,0.0766,0.0454,abs
541605,4797075,20230601,48880,ht,0.0262,0.0343,0.0214,0.0292,abs
542395,4796765,20230226,62196,eau,0.036,0.0703,0.0525,0.0215,abs
542385,4797555,20230626,28462,hp,0.0165,0.0434,0.0263,0.1371,pre
541985,4797045,20230626,50199,ht,0.0235,0.0445,0.0246,0.1183,pre
541985,4797085,20230226,48491,ht,0.0544,0.0813,0.0843,0.0573,abs
542005,4796405,20230626,77529,hp,0.0215,0.0431,0.0285,0.1326,pre
542435,4796755,20230626,62627,eau,0.0649,0.0986,0.0754,0.0675,abs
542215,4796875,20230517,57481,ht,0.0919,0.1172,0.1132,0.0632,abs
542215,4796955,20230601,54065,ht,0.0161,0.0274,0.0167,0.0134,abs
542225,4796935,20230716,54920,ht,0.0426,0.0713,0.0557,0.1558,pre
542545,4797255,20230328,41288,hp,0.0396,0.0678,0.0528,0.0099,abs
542275,4796925,20230517,55352,ht,0.0859,0.1098,0.1095,0.057,abs
541955,4797005,20230517,51904,ht,0.0896,0.11,0.1069,0.067,abs
541625,4797455,20230626,32656,hp,0.0258,0.049,0.0265,0.1446,pre
541695,4797165,20230626,45046,eau,0.072,0.0943,0.0853,0.0606,abs
541695,4797155,20230716,45473,eau,0.0338,0.0506,0.0367,0.0422,abs
542015,4797045,20230716,50202,ht,0.041,0.0687,0.0498,0.206,pre
541625,4796115,20230626,89874,eau,0.0716,0.1027,0.1,0.0488,abs
541775,4796275,20230328,83057,hp,0.0523,0.0787,0.0675,0.0153,abs
542205,4796905,20230626,56199,ht,0.0294,0.0516,0.029,0.1,pre
542055,4796375,20230226,78815,hp,0.0613,0.0947,0.087,0.0474,abs
541655,4797095,20230716,48031,ht,0.0444,0.0671,0.0477,0.1631,pre
541945,4797025,20230417,51049,ht,0.0496,0.079,0.0584,0.0114,abs
542585,4797305,20230417,39157,hp,0.0455,0.067,0.0527,0.0194,abs
542395,4797555,20230517,28463,hp,0.0473,0.0577,0.0485,0.0643,pre
541615,4797515,20230716,30093,hp,0.0442,0.0679,0.0479,0.2119,pre
542265,4796905,20230626,56205,ht,0.0267,0.0451,0.0254,0.1169,pre
541675,4797575,20230328,27537,hp,0.044,0.0729,0.0673,0.0168,abs
541535,4797285,20230328,39906,eau,0.0338,0.0548,0.0526,0.0122,abs
541805,4796275,20230417,83060,hp,0.0482,0.0729,0.0592,0.0142,abs
542265,4796915,20230328,55778,ht,0.0447,0.073,0.0579,0.0085,abs
542025,4797015,20230601,51484,ht,0.0159,0.0255,0.014,0.0155,abs
541765,4796305,20230601,81775,hp,0.0166,0.0346,0.0197,0.0623,pre
541685,4797075,20230226,48888,ht,0.0377,0.0666,0.0484,0.017,abs
542255,4796875,20230626,57485,ht,0.0248,0.0438,0.0254,0.1118,pre
541685,4797415,20230517,34370,hp,0.0386,0.0521,0.0454,0.0588,pre
541645,4797435,20230226,33512,hp,0.0379,0.0704,0.0536,0.0216,abs
541955,4797085,20230716,48488,ht,0.034,0.0591,0.0394,0.1824,pre
541785,4796315,20230626,81350,hp,0.024,0.0532,0.0282,0.1417,pre
541695,4797165,20230226,45046,eau,0.0332,0.0634,0.0452,0.0159,abs
542225,4796885,20230626,57055,ht,0.0267,0.0482,0.0266,0.1128,pre
541765,4796335,20230417,80494,hp,0.041,0.0627,0.0503,0.01,abs
542575,4797295,20230417,39583,hp,0.0508,0.075,0.062,0.0204,abs
542205,4796945,20230328,54491,ht,0.0444,0.0716,0.0549,0.0085,abs
542075,4796355,20230517,79671,hp,0.0519,0.0649,0.055,0.0628,pre
541635,4796065,20230601,92010,eau,0.0389,0.0652,0.0595,0.0193,abs
542555,4797275,20230328,40435,hp,0.0403,0.0671,0.0533,0.0123,abs
542575,4797225,20230226,42572,hp,0.0409,0.0758,0.0662,0.0311,abs
542025,4796395,20230601,77958,hp,0.0185,0.0374,0.0178,0.0703,pre
542225,4796955,20230626,54066,ht,0.0248,0.0473,0.0282,0.0974,pre
542425,4797545,20230626,28893,hp,0.0191,0.0426,0.0286,0.1447,pre
541695,4796095,20230716,90735,eau,0.0373,0.0548,0.0499,0.0239,abs
542065,4796355,20230417,79670,hp,0.0399,0.0598,0.0416,0.0131,abs
541805,4796285,20230517,82633,hp,0.0555,0.066,0.0612,0.0717,pre
542425,4797525,20230601,29747,hp,0.0148,0.0297,0.0164,0.0542,pre
541975,4796995,20230626,52333,ht,0.0255,0.0525,0.0293,0.1468,pre
541955,4797015,20230716,51477,ht,0.0418,0.0736,0.0541,0.2024,pre
542045,4797045,20230328,50205,ht,0.0434,0.0671,0.0508,0.0087,abs
541655,4796155,20230716,88169,eau,0.0449,0.071,0.0701,0.0257,abs
542535,4797275,20230226,40433,hp,0.047,0.0794,0.0694,0.0316,abs
541795,4796335,20230517,80497,hp,0.0575,0.0659,0.0557,0.0606,pre
541695,4797395,20230328,35225,hp,0.0511,0.0785,0.0693,0.0162,abs
542015,4797055,20230601,49775,ht,0.0148,0.0242,0.0117,0.0251,abs
541945,4796995,20230716,52330,ht,0.0404,0.0694,0.0493,0.1934,pre
541665,4796175,20230417,87316,eau,0.0403,0.0659,0.0535,0.0087,abs
542055,4797005,20230517,51914,ht,0.0855,0.1119,0.11,0.0641,abs
541635,4796105,20230601,90302,eau,0.042,0.0632,0.0581,0.0219,abs
541805,4796315,20230601,81352,hp,0.0183,0.0314,0.0172,0.0579,pre
541695,4797415,20230328,34371,hp,0.0505,0.0785,0.0719,0.0169,abs
542235,4796925,20230626,55348,ht,0.0267,0.0476,0.0263,0.1001,pre
541685,4797065,20230601,49315,ht,0.0265,0.0336,0.0224,0.0182,abs
542395,4797585,20230328,27182,hp,0.0391,0.0614,0.0503,0.0126,abs
542265,4796895,20230328,56632,ht,0.0442,0.0728,0.0567,0.0095,abs
541795,4796235,20230328,84767,hp,0.0505,0.0738,0.0657,0.0148,abs
542365,4797585,20230601,27179,hp,0.0188,0.0322,0.0177,0.052,pre
541665,4797575,20230226,27536,hp,0.0403,0.0728,0.0543,0.0232,abs
541645,4797085,20230626,48457,ht,0.0189,0.0358,0.0198,0.0788,pre
541655,4797535,20230517,29243,hp,0.0336,0.0486,0.0379,0.0599,pre
542045,4796345,20230626,80095,hp,0.0163,0.0437,0.0246,0.1195,pre
541645,4797525,20230328,29669,hp,0.0469,0.0775,0.0709,0.0169,abs
542385,4796765,20230716,62195,eau,0.0577,0.0839,0.0826,0.0548,abs
541505,4797285,20230517,39903,eau,0.0712,0.0946,0.1042,0.06,abs
542545,4797305,20230328,39153,hp,0.0348,0.0568,0.044,0.0103,abs
541775,4796325,20230626,80922,hp,0.0216,0.0548,0.0293,0.1407,pre
542215,4796965,20230601,53638,ht,0.019,0.0288,0.0144,0.0171,abs
542415,4796765,20230417,62198,eau,0.0431,0.0719,0.0598,0.0142,abs
541675,4796145,20230226,88598,eau,0.0477,0.0736,0.0698,0.0352,abs
542055,4796995,20230626,52341,ht,0.0235,0.0453,0.0254,0.1033,pre
541695,4797415,20230226,34371,hp,0.0379,0.0639,0.0447,0.0189,abs
541945,4797085,20230417,48487,ht,0.0483,0.0767,0.0559,0.0116,abs
541615,4797095,20230328,48027,ht,0.0361,0.0598,0.0478,0.009,abs
541545,4797265,20230716,40761,eau,0.0512,0.0841,0.0736,0.0556,abs
541635,4796115,20230517,89875,eau,0.0614,0.0904,0.083,0.0368,abs
542265,4796925,20230517,55351,ht,0.0836,0.113,0.1119,0.0578,abs
542005,4797035,20230626,50628,ht,0.0227,0.0443,0.0243,0.117,pre
542085,4796335,20230417,80526,hp,0.0483,0.072,0.0534,0.0148,abs
541535,4797285,20230601,39906,eau,0.048,0.0793,0.0695,0.03,abs
542015,4796375,20230601,78811,hp,0.0183,0.0359,0.0182,0.0802,pre
541705,4797025,20230716,51025,ht,0.0442,0.0712,0.0511,0.1789,pre
541945,4796985,20230417,52757,ht,0.0499,0.0774,0.0587,0.0115,abs
541655,4796105,20230328,90304,eau,0.0389,0.0651,0.0534,0.0101,abs
542015,4797035,20230226,50629,ht,0.0519,0.0816,0.0764,0.0421,abs
542385,4797575,20230417,27608,hp,0.0399,0.0606,0.0465,0.0139,abs
541675,4796085,20230716,91160,eau,0.0441,0.0685,0.0646,0.0234,abs
542555,4797215,20230328,42997,hp,0.0419,0.0707,0.0557,0.0105,abs
542035,4796365,20230601,79240,hp,0.0149,0.0346,0.0162,0.0749,pre
541965,4797005,20230417,51905,ht,0.049,0.078,0.0574,0.0108,abs
542085,4797005,20230517,51917,ht,0.0939,0.1201,0.1154,0.0664,abs
541955,4797055,20230601,49769,ht,0.0161,0.0255,0.0131,0.0187,abs
542375,4796745,20230601,63048,eau,0.037,0.0628,0.0565,0.017,abs
542225,4796985,20230517,52785,ht,0.0748,0.0969,0.0879,0.0473,abs
542415,4796735,20230716,63479,eau,0.048,0.0727,0.0694,0.0458,abs
541545,4797295,20230328,39480,eau,0.0359,0.0605,0.0584,0.0146,abs
541695,4796095,20230417,90735,eau,0.0481,0.078,0.0653,0.0156,abs
541795,4796335,20230226,80497,hp,0.044,0.0714,0.0612,0.0298,abs
542425,4796745,20230226,63053,eau,0.0374,0.0711,0.0525,0.0229,abs
541665,4796095,20230226,90732,eau,0.0337,0.0566,0.0547,0.0217,abs
542205,4796955,20230626,54064,ht,0.0251,0.0396,0.0216,0.0802,pre
541655,4797065,20230417,49312,ht,0.045,0.0713,0.0564,0.0091,abs
541605,4796145,20230517,88591,eau,0.0621,0.0914,0.086,0.0354,abs
542555,4797315,20230601,38727,hp,0.0126,0.0369,0.0193,0.0697,pre
542225,4796895,20230226,56628,ht,0.0495,0.0786,0.0723,0.0419,abs
541645,4796075,20230626,91584,eau,0.0798,0.111,0.1044,0.0506,abs
542575,4797295,20230328,39583,hp,0.0388,0.0631,0.0522,0.0129,abs
542055,4796365,20230328,79242,hp,0.0584,0.0867,0.072,0.016,abs
541975,4796405,20230626,77526,hp,0.022,0.0504,0.0287,0.148,pre
542265,4796915,20230417,55778,ht,0.04,0.0613,0.0442,0.0106,abs
541705,4796125,20230716,89455,eau,0.0265,0.0397,0.0342,0.0373,abs
541955,4797025,20230328,51050,ht,0.0436,0.0669,0.0532,0.0097,abs
541965,4797015,20230417,51478,ht,0.0497,0.0773,0.0569,0.0108,abs
541995,4797025,20230626,51054,ht,0.0238,0.0442,0.0225,0.1158,pre
541645,4796095,20230716,90730,eau,0.0399,0.0664,0.0639,0.0213,abs
541645,4797055,20230716,49738,ht,0.044,0.0701,0.0497,0.1918,pre
541985,4797055,20230328,49772,ht,0.0447,0.0681,0.0525,0.0091,abs
542365,4796755,20230626,62620,eau,0.098,0.1293,0.1108,0.0958,abs
541645,4797525,20230626,29669,hp,0.0225,0.0464,0.0243,0.1527,pre
541685,4797405,20230328,34797,hp,0.0493,0.0771,0.0704,0.0157,abs
542545,4797315,20230517,38726,hp,0.0544,0.0674,0.0547,0.071,pre
542565,4797215,20230226,42998,hp,0.0462,0.0785,0.0665,0.033,abs
541665,4797085,20230716,48459,ht,0.0437,0.0681,0.0514,0.1635,pre
542255,4796865,20230517,57912,ht,0.0862,0.1093,0.1049,0.0563,abs
541635,4796125,20230226,89448,eau,0.0313,0.0546,0.048,0.0143,abs
541595,4796155,20230626,88163,eau,0.0956,0.1204,0.1192,0.0662,abs
542225,4796985,20230226,52785,ht,0.0497,0.0762,0.07,0.0409,abs
541635,4797505,20230328,30522,hp,0.0444,0.0771,0.0747,0.0193,abs
542045,4797055,20230417,49778,ht,0.0514,0.0839,0.0651,0.0142,abs
542055,4797005,20230226,51914,ht,0.0543,0.0819,0.0809,0.0515,abs
542085,4796995,20230601,52344,ht,0.0204,0.0282,0.0174,0.0166,abs
541635,4796085,20230716,91156,eau,0.0367,0.0623,0.059,0.0216,abs
541955,4797055,20230517,49769,ht,0.0839,0.1075,0.1038,0.0608,abs
542295,4796925,20230417,55354,ht,0.0381,0.0623,0.0457,0.0098,abs
541785,4797165,20230226,45055,eau,0.0458,0.0785,0.0676,0.0296,abs
541695,4796115,20230716,89881,eau,0.0335,0.0529,0.0466,0.0213,abs
541665,4797535,20230716,29244,hp,0.0381,0.0639,0.0444,0.2113,pre
542045,4796385,20230626,78387,hp,0.0148,0.0431,0.0246,0.1237,pre
542555,4797285,20230226,40008,hp,0.0422,0.0761,0.0614,0.0288,abs
541995,4796395,20230417,77955,hp,0.0362,0.054,0.041,0.0122,abs
542325,4797595,20230328,26748,hp,0.0382,0.0645,0.0512,0.011,abs
542575,4797225,20230716,42572,hp,0.041,0.0635,0.0497,0.1753,pre
541665,4796155,20230716,88170,eau,0.0436,0.0697,0.0688,0.023,abs
542265,4796885,20230226,57059,ht,0.0522,0.08,0.084,0.0569,abs
541995,4796415,20230328,77101,hp,0.0554,0.0827,0.0698,0.0157,abs
541685,4796115,20230226,89880,eau,0.0435,0.0654,0.0647,0.0262,abs
541615,4797475,20230716,31801,hp,0.0419,0.0663,0.0475,0.2031,pre
541995,4796385,20230328,78382,hp,0.0559,0.0884,0.0729,0.0151,abs
541605,4797465,20230626,32227,hp,0.0242,0.0427,0.0227,0.1411,pre
542005,4797085,20230226,48493,ht,0.0541,0.0798,0.0822,0.054,abs
542045,4797025,20230328,51059,ht,0.0444,0.068,0.0531,0.0091,abs
541985,4797035,20230626,50626,ht,0.0238,0.0423,0.0225,0.1147,pre
542195,4796965,20230626,53636,ht,0.0294,0.0474,0.0308,0.0924,pre
542365,4796765,20230517,62193,eau,0.0708,0.0948,0.0889,0.0472,abs
541715,4797025,20230417,51026,ht,0.0477,0.0732,0.057,0.0111,abs
542445,4797535,20230517,29322,hp,0.039,0.0509,0.0474,0.0584,pre
541705,4797025,20230226,51025,ht,0.0435,0.0729,0.0632,0.0293,abs
542565,4797225,20230716,42571,hp,0.0397,0.0665,0.0504,0.1805,pre
541695,4796125,20230716,89454,eau,0.0355,0.0555,0.0509,0.0253,abs
541625,4796105,20230517,90301,eau,0.058,0.0871,0.081,0.0335,abs
542395,4796745,20230716,63050,eau,0.0545,0.0842,0.0772,0.0468,abs
542405,4796735,20230716,63478,eau,0.0442,0.0692,0.0637,0.0514,abs
542045,4796335,20230517,80522,hp,0.0666,0.0772,0.0663,0.0869,pre
542005,4797065,20230716,49347,ht,0.0391,0.0645,0.0452,0.2068,pre
542405,4797555,20230226,28464,hp,0.0552,0.0881,0.086,0.0511,abs
541645,4796145,20230226,88595,eau,0.0349,0.06,0.0516,0.018,abs
541805,4796285,20230328,82633,hp,0.0521,0.0785,0.0707,0.0178,abs
541605,4797065,20230626,49307,ht,0.0232,0.0404,0.0176,0.1173,pre
542535,4797285,20230417,40006,hp,0.0408,0.0614,0.0474,0.0165,abs
542215,4796885,20230417,57054,ht,0.0464,0.0715,0.0537,0.012,abs
541535,4797305,20230226,39052,eau,0.0482,0.0736,0.0767,0.0409,abs
542205,4796935,20230517,54918,ht,0.0911,0.1151,0.1121,0.0591,abs
542235,4796935,20230716,54921,ht,0.0398,0.0607,0.0458,0.1387,pre
541765,4796275,20230626,83056,hp,0.0186,0.0471,0.0256,0.138,pre
542375,4796755,20230716,62621,eau,0.0538,0.0812,0.0766,0.0441,abs
541635,4796095,20230626,90729,eau,0.0761,0.1097,0.1016,0.0524,abs
541675,4796075,20230417,91587,eau,0.0477,0.074,0.0646,0.0169,abs
541695,4796135,20230626,89027,eau,0.0969,0.1275,0.1277,0.0726,abs
542345,4797575,20230626,27604,hp,0.0135,0.0414,0.0217,0.1267,pre
542015,4797085,20230626,48494,ht,0.0253,0.0402,0.0225,0.1034,pre
542065,4796365,20230601,79243,hp,0.0138,0.0346,0.0179,0.0705,pre
542225,4796985,20230417,52785,ht,0.0538,0.0834,0.069,0.0173,abs
542565,4797235,20230517,42144,hp,0.0587,0.075,0.0645,0.0682,pre
542035,4797045,20230716,50204,ht,0.0362,0.0615,0.044,0.1954,pre
541665,4797035,20230328,50594,ht,0.0315,0.0511,0.0392,0.0063,abs
541695,4797395,20230601,35225,hp,0.0195,0.0315,0.0186,0.0611,pre
542225,4796875,20230601,57482,ht,0.0193,0.0285,0.0191,0.0178,abs
541775,4796265,20230328,83484,hp,0.052,0.0783,0.0663,0.0152,abs
541735,4797165,20230601,45050,eau,0.0513,0.0765,0.0635,0.0263,abs
542375,4796765,20230716,62194,eau,0.0557,0.0823,0.0806,0.0512,abs
541695,4797035,20230601,50597,ht,0.0198,0.0313,0.0166,0.0239,abs
542245,4796955,20230417,54068,ht,0.0447,0.0671,0.0515,0.0125,abs
542005,4797035,20230328,50628,ht,0.0451,0.0665,0.052,0.0093,abs
542255,4796895,20230328,56631,ht,0.0454,0.0737,0.0546,0.0102,abs
542225,4796925,20230626,55347,ht,0.0276,0.0491,0.0314,0.0984,pre
541995,4796395,20230716,77955,hp,0.028,0.0494,0.0338,0.1201,pre
542085,4797015,20230328,51490,ht,0.0468,0.0694,0.0551,0.009,abs
542415,4796765,20230601,62198,eau,0.0531,0.0757,0.0743,0.0312,abs
541935,4797045,20230328,50194,ht,0.0455,0.0682,0.0545,0.0106,abs
541645,4797545,20230328,28815,hp,0.047,0.0745,0.0725,0.0192,abs
542545,4797255,20230417,41288,hp,0.0474,0.0751,0.0592,0.0162,abs
542195,4796955,20230226,54063,ht,0.0492,0.0756,0.0703,0.0393,abs
542275,4796885,20230226,57060,ht,0.0552,0.0839,0.0871,0.0626,abs
541645,4797445,20230626,33085,hp,0.0211,0.0451,0.0241,0.1587,pre
542415,4797535,20230626,29319,hp,0.0183,0.0503,0.0312,0.1488,pre
542375,4797565,20230417,28034,hp,0.0358,0.053900000000000003,0.0406,0.0139,abs
541595,4796155,20230417,88163,eau,0.0417,0.0697,0.0594,0.0125,abs
541975,4797035,20230517,50625,ht,0.0863,0.1073,0.1049,0.058,abs
541605,4796115,20230226,89872,eau,0.028,0.0494,0.0455,0.0167,abs
541605,4797455,20230626,32654,hp,0.0232,0.0408,0.0218,0.1388,pre
541685,4796165,20230716,87745,eau,0.0395,0.0647,0.0598,0.0291,abs
541705,4796105,20230626,90309,eau,0.0896,0.1149,0.109,0.0688,abs
542035,4796385,20230517,78386,hp,0.0509,0.0656,0.0522,0.0695,pre
541645,4796195,20230328,86460,eau,0.0493,0.0774,0.0704,0.0153,abs
541695,4797585,20230601,27112,hp,0.0174,0.0319,0.0165,0.0487,pre
541675,4796115,20230626,89879,eau,0.091,0.1202,0.1228,0.061,abs
542365,4796765,20230417,62193,eau,0.039,0.0687,0.0532,0.013,abs
541665,4796085,20230517,91159,eau,0.0696,0.0937,0.0895,0.0493,abs
541615,4797505,20230517,30520,hp,0.0249,0.0385,0.0301,0.0482,pre
542385,4796745,20230626,63049,eau,0.0976,0.1244,0.1087,0.1006,abs
541785,4796255,20230328,83912,hp,0.0537,0.0765,0.0669,0.0156,abs
542005,4797045,20230417,50201,ht,0.0501,0.0826,0.059,0.013,abs
541645,4796085,20230517,91157,eau,0.0668,0.0917,0.0893,0.0423,abs
542415,4796765,20230517,62198,eau,0.0351,0.0641,0.0602,0.0255,abs
542555,4797275,20230601,40435,hp,0.0174,0.035,0.0158,0.0475,pre
542265,4796935,20230517,54924,ht,0.0843,0.1102,0.1065,0.0588,abs
542225,4796965,20230601,53639,ht,0.0204,0.0295,0.0174,0.0148,abs
542355,4796765,20230417,62192,eau,0.0346,0.0639,0.0482,0.013,abs
541645,4796055,20230716,92438,eau,0.0417,0.0672,0.0633,0.0251,abs
541645,4797455,20230716,32658,hp,0.0373,0.0604,0.0419,0.2078,pre
542025,4797025,20230226,51057,ht,0.0477,0.0796,0.0702,0.0381,abs
542225,4796905,20230226,56201,ht,0.049,0.0788,0.0725,0.0416,abs
542085,4797005,20230601,51917,ht,0.0163,0.0283,0.016,0.0211,abs
541715,4797045,20230226,50172,ht,0.0395,0.0686,0.0581,0.0223,abs
541575,4797315,20230626,38629,eau,0.0971,0.124,0.1156,0.0929,abs
541525,4797295,20230626,39478,eau,0.0968,0.1318,0.123,0.0956,abs
542375,4796755,20230517,62621,eau,0.0684,0.0966,0.0931,0.0416,abs
542435,4797535,20230328,29321,hp,0.0436,0.0662,0.0525,0.0127,abs
541515,4797285,20230626,39904,eau,0.1037,0.1371,0.1274,0.1017,abs
542415,4796745,20230328,63052,eau,0.0426,0.0722,0.0617,0.0123,abs
541765,4796275,20230226,83056,hp,0.0401,0.0683,0.0542,0.022,abs
541625,4797055,20230517,49736,ht,0.0587,0.0682,0.0637,0.0503,abs
541685,4797565,20230601,27965,hp,0.0186,0.0315,0.0174,0.0543,pre
541665,4797565,20230601,27963,hp,0.0202,0.0359,0.0179,0.0614,pre
541485,4797285,20230226,39901,eau,0.0454,0.0691,0.0632,0.0275,abs
542245,4796945,20230328,54495,ht,0.0467,0.0726,0.0541,0.0095,abs
542215,4796965,20230626,53638,ht,0.0304,0.0404,0.0239,0.0838,pre
